campaign_id,campaign_name,date,total_impressions,total_clicks,daily_ctr,rolling_7_day_ctr,ctr_difference
105,"Monsoon Sale Campaign",2025-01-08,115420,3601,0.03120,0.021058571,0.010141429
105,"Monsoon Sale Campaign",2025-01-09,119485,1834,0.01535,0.021095714,-0.005745714
105,"Monsoon Sale Campaign",2025-01-10,114067,2012,0.01764,0.020192857,-0.002552857
105,"Monsoon Sale Campaign",2025-01-11,121755,2287,0.01878,0.019738571,-0.000958571
105,"Monsoon Sale Campaign",2025-01-12,115706,1913,0.01653,0.019612857,-0.003082857
105,"Monsoon Sale Campaign",2025-01-13,121800,3037,0.02493,0.020704285,0.004225715
105,"Monsoon Sale Campaign",2025-01-14,111956,2354,0.02103,0.020780000,0.000250000
105,"Monsoon Sale Campaign",2025-01-15,123617,2121,0.01716,0.018774285,-0.001614285
105,"Monsoon Sale Campaign",2025-01-16,126482,2459,0.01944,0.019358571,0.000081429
105,"Monsoon Sale Campaign",2025-01-17,113416,2472,0.02180,0.019952857,0.001847143
105,"Monsoon Sale Campaign",2025-01-18,132022,2470,0.01871,0.019942857,-0.001232857
105,"Monsoon Sale Campaign",2025-01-19,116323,2208,0.01898,0.020292857,-0.001312857
105,"Monsoon Sale Campaign",2025-01-20,110301,2868,0.02600,0.020445714,0.005554286
105,"Monsoon Sale Campaign",2025-01-21,126623,1959,0.01547,0.019651428,-0.004181428
105,"Monsoon Sale Campaign",2025-01-22,121804,2154,0.01768,0.019725714,-0.002045714
105,"Monsoon Sale Campaign",2025-01-23,127637,2400,0.01880,0.019634285,-0.000834285
105,"Monsoon Sale Campaign",2025-01-24,123117,2807,0.02280,0.019777142,0.003022858
105,"Monsoon Sale Campaign",2025-01-25,118525,2167,0.01828,0.019715714,-0.001435714
105,"Monsoon Sale Campaign",2025-01-26,103462,2462,0.02380,0.020404285,0.003395715
105,"Monsoon Sale Campaign",2025-01-27,127199,2229,0.01752,0.019192857,-0.001672857
105,"Monsoon Sale Campaign",2025-01-28,108988,2340,0.02147,0.020050000,0.001420000
105,"Monsoon Sale Campaign",2025-01-29,119941,2127,0.01773,0.020057142,-0.002327142
105,"Monsoon Sale Campaign",2025-01-30,120364,2288,0.01901,0.020087142,-0.001077142
105,"Monsoon Sale Campaign",2025-01-31,120998,1926,0.01592,0.019104285,-0.003184285
105,"Monsoon Sale Campaign",2025-02-01,130545,2890,0.02214,0.019655714,0.002484286
105,"Monsoon Sale Campaign",2025-02-02,119519,3148,0.02634,0.020018571,0.006321429
105,"Monsoon Sale Campaign",2025-02-03,118986,2172,0.01825,0.020122857,-0.001872857
105,"Monsoon Sale Campaign",2025-02-04,125674,2049,0.01630,0.019384285,-0.003084285
105,"Monsoon Sale Campaign",2025-02-05,115518,2432,0.02105,0.019858571,0.001191429
105,"Monsoon Sale Campaign",2025-02-06,121781,2716,0.02230,0.020328571,0.001971429
105,"Monsoon Sale Campaign",2025-02-07,127047,1801,0.01418,0.020080000,-0.005900000
105,"Monsoon Sale Campaign",2025-02-08,115572,2916,0.02523,0.020521428,0.004708572
105,"Monsoon Sale Campaign",2025-02-09,122656,1611,0.01313,0.018634285,-0.005504285
105,"Monsoon Sale Campaign",2025-02-10,123742,2278,0.01841,0.018657142,-0.000247142
105,"Monsoon Sale Campaign",2025-02-11,102705,2883,0.02807,0.020338571,0.007731429
105,"Monsoon Sale Campaign",2025-02-12,110714,2136,0.01929,0.020087142,-0.000797142
105,"Monsoon Sale Campaign",2025-02-13,119677,2902,0.02425,0.020365714,0.003884286
105,"Monsoon Sale Campaign",2025-02-14,117681,3290,0.02796,0.022334285,0.005625715
105,"Monsoon Sale Campaign",2025-02-15,127451,2280,0.01789,0.021285714,-0.003395714
105,"Monsoon Sale Campaign",2025-02-16,130675,2105,0.01611,0.021711428,-0.005601428
105,"Monsoon Sale Campaign",2025-02-17,116768,2829,0.02423,0.022542857,0.001687143
105,"Monsoon Sale Campaign",2025-02-18,116410,2067,0.01776,0.021070000,-0.003310000
105,"Monsoon Sale Campaign",2025-02-19,107233,3068,0.02861,0.022401428,0.006208572
105,"Monsoon Sale Campaign",2025-02-20,125235,2035,0.01625,0.021258571,-0.005008571
105,"Monsoon Sale Campaign",2025-02-21,120765,1824,0.01510,0.019421428,-0.004321428
105,"Monsoon Sale Campaign",2025-02-22,120418,2531,0.02102,0.019868571,0.001151429
105,"Monsoon Sale Campaign",2025-02-23,109444,2699,0.02466,0.021090000,0.003570000
105,"Monsoon Sale Campaign",2025-02-24,115670,2541,0.02197,0.020767142,0.001202858
105,"Monsoon Sale Campaign",2025-02-25,129809,3410,0.02627,0.021982857,0.004287143
105,"Monsoon Sale Campaign",2025-02-26,116542,2307,0.01980,0.020724285,-0.000924285
105,"Monsoon Sale Campaign",2025-02-27,119626,2740,0.02290,0.021674285,0.001225715
105,"Monsoon Sale Campaign",2025-02-28,129017,2385,0.01849,0.022158571,-0.003668571
105,"Monsoon Sale Campaign",2025-03-01,115797,3425,0.02958,0.023381428,0.006198572
105,"Monsoon Sale Campaign",2025-03-02,121886,1844,0.01513,0.022020000,-0.006890000
105,"Monsoon Sale Campaign",2025-03-03,119416,2432,0.02037,0.021791428,-0.001421428
105,"Monsoon Sale Campaign",2025-03-04,122040,2752,0.02255,0.021260000,0.001290000
105,"Monsoon Sale Campaign",2025-03-05,121308,2167,0.01786,0.020982857,-0.003122857
105,"Monsoon Sale Campaign",2025-03-06,125280,3123,0.02493,0.021272857,0.003657143
105,"Monsoon Sale Campaign",2025-03-07,120437,2388,0.01983,0.021464285,-0.001634285
105,"Monsoon Sale Campaign",2025-03-08,126804,2190,0.01727,0.019705714,-0.002435714
105,"Monsoon Sale Campaign",2025-03-09,116517,2800,0.02403,0.020977142,0.003052858
105,"Monsoon Sale Campaign",2025-03-10,109651,2768,0.02524,0.021672857,0.003567143
105,"Monsoon Sale Campaign",2025-03-11,122713,2892,0.02357,0.021818571,0.001751429
105,"Monsoon Sale Campaign",2025-03-12,126103,3045,0.02415,0.022717142,0.001432858
105,"Monsoon Sale Campaign",2025-03-13,125347,2211,0.01764,0.021675714,-0.004035714
105,"Monsoon Sale Campaign",2025-03-14,120495,2299,0.01908,0.021568571,-0.002488571
105,"Monsoon Sale Campaign",2025-03-15,126284,2277,0.01803,0.021677142,-0.003647142
105,"Monsoon Sale Campaign",2025-03-16,116708,2891,0.02477,0.021782857,0.002987143
106,"Laptop Back to College",2025-01-01,110802,2183,0.01970,0.019700000,0.000000000
106,"Laptop Back to College",2025-01-02,109357,2176,0.01990,0.019800000,0.000100000
106,"Laptop Back to College",2025-01-03,120219,2307,0.01919,0.019596666,-0.000406666
106,"Laptop Back to College",2025-01-04,116237,2094,0.01801,0.019200000,-0.001190000
106,"Laptop Back to College",2025-01-05,108299,2323,0.02145,0.019650000,0.001800000
106,"Laptop Back to College",2025-01-06,116989,2277,0.01946,0.019618333,-0.000158333
106,"Laptop Back to College",2025-01-07,122276,2030,0.01660,0.019187142,-0.002587142
106,"Laptop Back to College",2025-01-08,113281,1501,0.01325,0.018265714,-0.005015714
106,"Laptop Back to College",2025-01-09,120580,1843,0.01528,0.017605714,-0.002325714
106,"Laptop Back to College",2025-01-10,109442,1431,0.01308,0.016732857,-0.003652857
106,"Laptop Back to College",2025-01-11,119167,2487,0.02087,0.017141428,0.003728572
106,"Laptop Back to College",2025-01-12,117417,2260,0.01925,0.016827142,0.002422858
106,"Laptop Back to College",2025-01-13,114615,2182,0.01904,0.016767142,0.002272858
106,"Laptop Back to College",2025-01-14,136277,1570,0.01152,0.016041428,-0.004521428
106,"Laptop Back to College",2025-01-15,124045,2487,0.02005,0.017012857,0.003037143
106,"Laptop Back to College",2025-01-16,115772,1819,0.01571,0.017074285,-0.001364285
106,"Laptop Back to College",2025-01-17,114000,2195,0.01925,0.017955714,0.001294286
106,"Laptop Back to College",2025-01-18,124418,2014,0.01619,0.017287142,-0.001097142
106,"Laptop Back to College",2025-01-19,110502,2069,0.01872,0.017211428,0.001508572
106,"Laptop Back to College",2025-01-20,112433,2572,0.02288,0.017760000,0.005120000
106,"Laptop Back to College",2025-01-21,128139,1720,0.01342,0.018031428,-0.004611428
106,"Laptop Back to College",2025-01-22,116682,1943,0.01665,0.017545714,-0.000895714
106,"Laptop Back to College",2025-01-23,107991,1781,0.01649,0.017657142,-0.001167142
106,"Laptop Back to College",2025-01-24,122596,1829,0.01492,0.017038571,-0.002118571
106,"Laptop Back to College",2025-01-25,115026,2122,0.01845,0.017361428,0.001088572
106,"Laptop Back to College",2025-01-26,125172,1638,0.01309,0.016557142,-0.003467142
106,"Laptop Back to College",2025-01-27,123737,2288,0.01849,0.015930000,0.002560000
106,"Laptop Back to College",2025-01-28,106183,1858,0.01750,0.016512857,0.000987143
106,"Laptop Back to College",2025-01-29,118903,2124,0.01786,0.016685714,0.001174286
106,"Laptop Back to College",2025-01-30,117561,1925,0.01637,0.016668571,-0.000298571
106,"Laptop Back to College",2025-01-31,114781,1650,0.01438,0.016591428,-0.002211428
106,"Laptop Back to College",2025-02-01,120552,2517,0.02088,0.016938571,0.003941429
106,"Laptop Back to College",2025-02-02,112759,1898,0.01683,0.017472857,-0.000642857
106,"Laptop Back to College",2025-02-03,119250,1603,0.01344,0.016751428,-0.003311428
106,"Laptop Back to College",2025-02-04,118276,1379,0.01166,0.015917142,-0.004257142
106,"Laptop Back to College",2025-02-05,115379,2036,0.01765,0.015887142,0.001762858
106,"Laptop Back to College",2025-02-06,108361,2046,0.01888,0.016245714,0.002634286
106,"Laptop Back to College",2025-02-07,126370,2427,0.01921,0.016935714,0.002274286
106,"Laptop Back to College",2025-02-08,122019,1785,0.01463,0.016042857,-0.001412857
106,"Laptop Back to College",2025-02-09,120035,2564,0.02136,0.016690000,0.004670000
106,"Laptop Back to College",2025-02-10,113994,1905,0.01671,0.017157142,-0.000447142
106,"Laptop Back to College",2025-02-11,110089,1967,0.01787,0.018044285,-0.000174285
106,"Laptop Back to College",2025-02-12,122369,1776,0.01451,0.017595714,-0.003085714
106,"Laptop Back to College",2025-02-13,115782,1892,0.01634,0.017232857,-0.000892857
106,"Laptop Back to College",2025-02-14,127323,1724,0.01354,0.016422857,-0.002882857
106,"Laptop Back to College",2025-02-15,112219,2833,0.02525,0.017940000,0.007310000
106,"Laptop Back to College",2025-02-16,120611,1755,0.01455,0.016967142,-0.002417142
106,"Laptop Back to College",2025-02-17,120038,2736,0.02279,0.017835714,0.004954286
106,"Laptop Back to College",2025-02-18,114199,1764,0.01545,0.017490000,-0.002040000
106,"Laptop Back to College",2025-02-19,109220,2364,0.02164,0.018508571,0.003131429
106,"Laptop Back to College",2025-02-20,116609,2506,0.02149,0.019244285,0.002245715
106,"Laptop Back to College",2025-02-21,120794,1979,0.01638,0.019650000,-0.003270000
106,"Laptop Back to College",2025-02-22,111909,1583,0.01415,0.018064285,-0.003914285
106,"Laptop Back to College",2025-02-23,116377,1620,0.01392,0.017974285,-0.004054285
106,"Laptop Back to College",2025-02-24,132688,2264,0.01706,0.017155714,-0.000095714
106,"Laptop Back to College",2025-02-25,125268,2057,0.01642,0.017294285,-0.000874285
106,"Laptop Back to College",2025-02-26,124556,2700,0.02168,0.017300000,0.004380000
106,"Laptop Back to College",2025-02-27,114718,2447,0.02133,0.017277142,0.004052858
106,"Laptop Back to College",2025-02-28,114311,1956,0.01711,0.017381428,-0.000271428
106,"Laptop Back to College",2025-03-01,119339,2100,0.01760,0.017874285,-0.000274285
106,"Laptop Back to College",2025-03-02,124495,2148,0.01725,0.018350000,-0.001100000
106,"Laptop Back to College",2025-03-03,123948,2221,0.01792,0.018472857,-0.000552857
106,"Laptop Back to College",2025-03-04,113774,3239,0.02847,0.020194285,0.008275715
106,"Laptop Back to College",2025-03-05,111379,2158,0.01938,0.019865714,-0.000485714
106,"Laptop Back to College",2025-03-06,121752,2322,0.01907,0.019542857,-0.000472857
106,"Laptop Back to College",2025-03-07,122640,1572,0.01282,0.018930000,-0.006110000
106,"Laptop Back to College",2025-03-08,124838,2001,0.01603,0.018705714,-0.002675714
106,"Laptop Back to College",2025-03-09,120392,2354,0.01955,0.019034285,0.000515715
106,"Laptop Back to College",2025-03-10,119178,2998,0.02516,0.020068571,0.005091429
106,"Laptop Back to College",2025-03-11,110666,1716,0.01551,0.018217142,-0.002707142
106,"Laptop Back to College",2025-03-12,122754,1898,0.01546,0.017657142,-0.002197142
106,"Laptop Back to College",2025-03-13,128598,2234,0.01737,0.017414285,-0.000044285
106,"Laptop Back to College",2025-03-14,132843,2150,0.01618,0.017894285,-0.001714285
106,"Laptop Back to College",2025-03-15,103294,2450,0.02372,0.018992857,0.004727143
106,"Laptop Back to College",2025-03-16,111862,2414,0.02158,0.019282857,0.002297143
107,"Travel Booking Promotion",2025-01-01,123390,2609,0.02114,0.021140000,0.000000000
107,"Travel Booking Promotion",2025-01-02,111445,2239,0.02009,0.020615000,-0.000525000
107,"Travel Booking Promotion",2025-01-03,116762,2901,0.02485,0.022026666,0.002823334
107,"Travel Booking Promotion",2025-01-04,114896,3527,0.03070,0.024195000,0.006505000
107,"Travel Booking Promotion",2025-01-05,123629,3257,0.02634,0.024624000,0.001716000
107,"Travel Booking Promotion",2025-01-06,109639,2991,0.02728,0.025066666,0.002213334
107,"Travel Booking Promotion",2025-01-07,108564,2623,0.02416,0.024937142,-0.000777142
107,"Travel Booking Promotion",2025-01-08,122253,2459,0.02011,0.024790000,-0.004680000
107,"Travel Booking Promotion",2025-01-09,122619,2193,0.01788,0.024474285,-0.006594285
107,"Travel Booking Promotion",2025-01-10,115949,2486,0.02144,0.023987142,-0.002547142
107,"Travel Booking Promotion",2025-01-11,111350,2201,0.01977,0.022425714,-0.002655714
107,"Travel Booking Promotion",2025-01-12,122722,2064,0.01682,0.021065714,-0.004245714
107,"Travel Booking Promotion",2025-01-13,111319,2035,0.01828,0.019780000,-0.001500000
107,"Travel Booking Promotion",2025-01-14,112486,2460,0.02187,0.019452857,0.002417143
107,"Travel Booking Promotion",2025-01-15,120926,2949,0.02439,0.020064285,0.004325715
107,"Travel Booking Promotion",2025-01-16,114137,2448,0.02145,0.020574285,0.000875715
107,"Travel Booking Promotion",2025-01-17,115500,2985,0.02584,0.021202857,0.004637143
107,"Travel Booking Promotion",2025-01-18,113065,2198,0.01944,0.021155714,-0.001715714
107,"Travel Booking Promotion",2025-01-19,122391,2127,0.01738,0.021235714,-0.003855714
107,"Travel Booking Promotion",2025-01-20,111694,1910,0.01710,0.021067142,-0.003967142
107,"Travel Booking Promotion",2025-01-21,118717,2512,0.02116,0.020965714,0.000194286
107,"Travel Booking Promotion",2025-01-22,109832,3897,0.03548,0.022550000,0.012930000
107,"Travel Booking Promotion",2025-01-23,104330,3305,0.03168,0.024011428,0.007668572
107,"Travel Booking Promotion",2025-01-24,117785,2235,0.01898,0.023031428,-0.004051428
107,"Travel Booking Promotion",2025-01-25,109338,2530,0.02314,0.023560000,-0.000420000
107,"Travel Booking Promotion",2025-01-26,111406,2467,0.02214,0.024240000,-0.002100000
107,"Travel Booking Promotion",2025-01-27,121293,3233,0.02665,0.025604285,0.001045715
107,"Travel Booking Promotion",2025-01-28,120641,2141,0.01775,0.025117142,-0.007367142
107,"Travel Booking Promotion",2025-01-29,119032,2307,0.01938,0.022817142,-0.003437142
107,"Travel Booking Promotion",2025-01-30,111805,3056,0.02733,0.022195714,0.005134286
107,"Travel Booking Promotion",2025-01-31,119909,2404,0.02005,0.022348571,-0.002298571
107,"Travel Booking Promotion",2025-02-01,115861,2780,0.02399,0.022470000,0.001520000
107,"Travel Booking Promotion",2025-02-02,109779,2225,0.02027,0.022202857,-0.001932857
107,"Travel Booking Promotion",2025-02-03,118169,2084,0.01764,0.020915714,-0.003275714
107,"Travel Booking Promotion",2025-02-04,111226,3000,0.02697,0.022232857,0.004737143
107,"Travel Booking Promotion",2025-02-05,118050,3222,0.02729,0.023362857,0.003927143
107,"Travel Booking Promotion",2025-02-06,121267,2562,0.02113,0.022477142,-0.001347142
107,"Travel Booking Promotion",2025-02-07,125498,2893,0.02305,0.022905714,0.000144286
107,"Travel Booking Promotion",2025-02-08,116381,2882,0.02476,0.023015714,0.001744286
107,"Travel Booking Promotion",2025-02-09,111230,2325,0.02090,0.023105714,-0.002205714
107,"Travel Booking Promotion",2025-02-10,125506,2752,0.02193,0.023718571,-0.001788571
107,"Travel Booking Promotion",2025-02-11,110116,2647,0.02404,0.023300000,0.000740000
107,"Travel Booking Promotion",2025-02-12,124140,2758,0.02222,0.022575714,-0.000355714
107,"Travel Booking Promotion",2025-02-13,119387,2546,0.02133,0.022604285,-0.001274285
107,"Travel Booking Promotion",2025-02-14,115405,2810,0.02435,0.022790000,0.001560000
107,"Travel Booking Promotion",2025-02-15,122972,3151,0.02562,0.022912857,0.002707143
107,"Travel Booking Promotion",2025-02-16,111287,3177,0.02855,0.024005714,0.004544286
107,"Travel Booking Promotion",2025-02-17,108352,2371,0.02188,0.023998571,-0.002118571
107,"Travel Booking Promotion",2025-02-18,117796,1993,0.01692,0.022981428,-0.006061428
107,"Travel Booking Promotion",2025-02-19,128039,2200,0.01718,0.022261428,-0.005081428
107,"Travel Booking Promotion",2025-02-20,107818,2064,0.01914,0.021948571,-0.002808571
107,"Travel Booking Promotion",2025-02-21,113531,2180,0.01920,0.021212857,-0.002012857
107,"Travel Booking Promotion",2025-02-22,120349,2460,0.02044,0.020472857,-0.000032857
107,"Travel Booking Promotion",2025-02-23,116276,2579,0.02218,0.019562857,0.002617143
107,"Travel Booking Promotion",2025-02-24,115899,3369,0.02907,0.020590000,0.008480000
107,"Travel Booking Promotion",2025-02-25,115959,2637,0.02274,0.021421428,0.001318572
107,"Travel Booking Promotion",2025-02-26,109287,3012,0.02756,0.022904285,0.004655715
107,"Travel Booking Promotion",2025-02-27,116159,3045,0.02621,0.023914285,0.002295715
107,"Travel Booking Promotion",2025-02-28,118809,2239,0.01885,0.023864285,-0.005014285
107,"Travel Booking Promotion",2025-03-01,103153,3036,0.02943,0.025148571,0.004281429
107,"Travel Booking Promotion",2025-03-02,123724,3037,0.02455,0.025487142,-0.000937142
107,"Travel Booking Promotion",2025-03-03,120270,1653,0.01374,0.023297142,-0.009557142
107,"Travel Booking Promotion",2025-03-04,114096,3504,0.03071,0.024435714,0.006274286
107,"Travel Booking Promotion",2025-03-05,122732,2963,0.02414,0.023947142,0.000192858
107,"Travel Booking Promotion",2025-03-06,112985,2795,0.02474,0.023737142,0.001002858
107,"Travel Booking Promotion",2025-03-07,120819,3234,0.02677,0.024868571,0.001901429
107,"Travel Booking Promotion",2025-03-08,114375,2730,0.02387,0.024074285,-0.000204285
107,"Travel Booking Promotion",2025-03-09,124710,2238,0.01795,0.023131428,-0.005181428
107,"Travel Booking Promotion",2025-03-10,118453,3369,0.02844,0.025231428,0.003208572
107,"Travel Booking Promotion",2025-03-11,112182,2795,0.02491,0.024402857,0.000507143
107,"Travel Booking Promotion",2025-03-12,118301,3000,0.02536,0.024577142,0.000782858
107,"Travel Booking Promotion",2025-03-13,117761,3448,0.02928,0.025225714,0.004054286
107,"Travel Booking Promotion",2025-03-14,122439,2194,0.01792,0.023961428,-0.006041428
107,"Travel Booking Promotion",2025-03-15,113948,3383,0.02969,0.024792857,0.004897143
107,"Travel Booking Promotion",2025-03-16,117502,2610,0.02221,0.025401428,-0.003191428
108,"Luxury Watch Promotion",2025-01-01,120512,3203,0.02658,0.026580000,0.000000000
108,"Luxury Watch Promotion",2025-01-02,139607,3263,0.02337,0.024975000,-0.001605000
108,"Luxury Watch Promotion",2025-01-03,115079,2065,0.01794,0.022630000,-0.004690000
108,"Luxury Watch Promotion",2025-01-04,130881,2649,0.02024,0.022032500,-0.001792500
108,"Luxury Watch Promotion",2025-01-05,130758,2109,0.01613,0.020852000,-0.004722000
108,"Luxury Watch Promotion",2025-01-06,133171,2458,0.01846,0.020453333,-0.001993333
108,"Luxury Watch Promotion",2025-01-07,128057,3264,0.02549,0.021172857,0.004317143
108,"Luxury Watch Promotion",2025-01-08,117971,2531,0.02145,0.020440000,0.001010000
108,"Luxury Watch Promotion",2025-01-09,125184,3403,0.02718,0.020984285,0.006195715
108,"Luxury Watch Promotion",2025-01-10,113430,2099,0.01850,0.021064285,-0.002564285
108,"Luxury Watch Promotion",2025-01-11,126598,2365,0.01868,0.020841428,-0.002161428
108,"Luxury Watch Promotion",2025-01-12,115083,2428,0.02110,0.021551428,-0.000451428
108,"Luxury Watch Promotion",2025-01-13,120354,2743,0.02279,0.022170000,0.000620000
108,"Luxury Watch Promotion",2025-01-14,120838,3160,0.02615,0.022264285,0.003885715
108,"Luxury Watch Promotion",2025-01-15,136916,2954,0.02158,0.022282857,-0.000702857
108,"Luxury Watch Promotion",2025-01-16,124352,3325,0.02674,0.022220000,0.004520000
108,"Luxury Watch Promotion",2025-01-17,122599,3042,0.02481,0.023121428,0.001688572
108,"Luxury Watch Promotion",2025-01-18,117233,3027,0.02582,0.024141428,0.001678572
108,"Luxury Watch Promotion",2025-01-19,123417,2490,0.02018,0.024010000,-0.003830000
108,"Luxury Watch Promotion",2025-01-20,141684,3551,0.02506,0.024334285,0.000725715
108,"Luxury Watch Promotion",2025-01-21,128565,2188,0.01702,0.023030000,-0.006010000
108,"Luxury Watch Promotion",2025-01-22,139167,2438,0.01752,0.022450000,-0.004930000
108,"Luxury Watch Promotion",2025-01-23,131688,3416,0.02594,0.022335714,0.003604286
108,"Luxury Watch Promotion",2025-01-24,118129,2740,0.02319,0.022104285,0.001085715
108,"Luxury Watch Promotion",2025-01-25,128378,2641,0.02057,0.021354285,-0.000784285
108,"Luxury Watch Promotion",2025-01-26,130095,3002,0.02308,0.021768571,0.001311429
108,"Luxury Watch Promotion",2025-01-27,131119,3144,0.02398,0.021614285,0.002365715
108,"Luxury Watch Promotion",2025-01-28,120459,2631,0.02184,0.022302857,-0.000462857
108,"Luxury Watch Promotion",2025-01-29,127964,2678,0.02093,0.022790000,-0.001860000
108,"Luxury Watch Promotion",2025-01-30,130674,2870,0.02196,0.022221428,-0.000261428
108,"Luxury Watch Promotion",2025-01-31,117862,2478,0.02102,0.021911428,-0.000891428
108,"Luxury Watch Promotion",2025-02-01,124328,3316,0.02667,0.022782857,0.003887143
108,"Luxury Watch Promotion",2025-02-02,117401,2063,0.01757,0.021995714,-0.004425714
108,"Luxury Watch Promotion",2025-02-03,116758,2272,0.01946,0.021350000,-0.001890000
108,"Luxury Watch Promotion",2025-02-04,133514,3611,0.02705,0.022094285,0.004955715
108,"Luxury Watch Promotion",2025-02-05,139810,2637,0.01886,0.021798571,-0.002938571
108,"Luxury Watch Promotion",2025-02-06,120564,2702,0.02241,0.021862857,0.000547143
108,"Luxury Watch Promotion",2025-02-07,119598,2610,0.02182,0.021977142,-0.000157142
108,"Luxury Watch Promotion",2025-02-08,120437,3358,0.02788,0.022150000,0.005730000
108,"Luxury Watch Promotion",2025-02-09,120173,3379,0.02812,0.023657142,0.004462858
108,"Luxury Watch Promotion",2025-02-10,121734,2840,0.02333,0.024210000,-0.000880000
108,"Luxury Watch Promotion",2025-02-11,143129,2754,0.01924,0.023094285,-0.003854285
108,"Luxury Watch Promotion",2025-02-12,123822,3172,0.02562,0.024060000,0.001560000
108,"Luxury Watch Promotion",2025-02-13,122988,2941,0.02391,0.024274285,-0.000364285
108,"Luxury Watch Promotion",2025-02-14,125854,2074,0.01648,0.023511428,-0.007031428
108,"Luxury Watch Promotion",2025-02-15,130165,2590,0.01990,0.022371428,-0.002471428
108,"Luxury Watch Promotion",2025-02-16,125424,1905,0.01519,0.020524285,-0.005334285
108,"Luxury Watch Promotion",2025-02-17,131411,2597,0.01976,0.020014285,-0.000254285
108,"Luxury Watch Promotion",2025-02-18,113316,3144,0.02775,0.021230000,0.006520000
108,"Luxury Watch Promotion",2025-02-19,127053,3049,0.02400,0.020998571,0.003001429
108,"Luxury Watch Promotion",2025-02-20,124822,2650,0.02123,0.020615714,0.000614286
108,"Luxury Watch Promotion",2025-02-21,117944,2420,0.02052,0.021192857,-0.000672857
108,"Luxury Watch Promotion",2025-02-22,126227,2598,0.02058,0.021290000,-0.000710000
108,"Luxury Watch Promotion",2025-02-23,123502,3065,0.02482,0.022665714,0.002154286
108,"Luxury Watch Promotion",2025-02-24,125592,1981,0.01577,0.022095714,-0.006325714
108,"Luxury Watch Promotion",2025-02-25,129634,2510,0.01936,0.020897142,-0.001537142
108,"Luxury Watch Promotion",2025-02-26,132362,2911,0.02199,0.020610000,0.001380000
108,"Luxury Watch Promotion",2025-02-27,129757,1988,0.01532,0.019765714,-0.004445714
108,"Luxury Watch Promotion",2025-02-28,136852,2732,0.01996,0.019685714,0.000274286
108,"Luxury Watch Promotion",2025-03-01,118781,2901,0.02442,0.020234285,0.004185715
108,"Luxury Watch Promotion",2025-03-02,124726,3206,0.02570,0.020360000,0.005340000
108,"Luxury Watch Promotion",2025-03-03,125236,2419,0.01932,0.020867142,-0.001547142
108,"Luxury Watch Promotion",2025-03-04,121135,2939,0.02426,0.021567142,0.002692858
108,"Luxury Watch Promotion",2025-03-05,130088,2522,0.01939,0.021195714,-0.001805714
108,"Luxury Watch Promotion",2025-03-06,118092,3364,0.02849,0.023077142,0.005412858
108,"Luxury Watch Promotion",2025-03-07,119082,2621,0.02201,0.023370000,-0.001360000
108,"Luxury Watch Promotion",2025-03-08,123106,3084,0.02505,0.023460000,0.001590000
108,"Luxury Watch Promotion",2025-03-09,132992,3100,0.02331,0.023118571,0.000191429
108,"Luxury Watch Promotion",2025-03-10,123952,3528,0.02846,0.024424285,0.004035715
108,"Luxury Watch Promotion",2025-03-11,117030,2976,0.02543,0.024591428,0.000838572
108,"Luxury Watch Promotion",2025-03-12,126015,2320,0.01841,0.024451428,-0.006041428
108,"Luxury Watch Promotion",2025-03-13,126834,3359,0.02648,0.024164285,0.002315715
108,"Luxury Watch Promotion",2025-03-14,113271,3016,0.02663,0.024824285,0.001805715
108,"Luxury Watch Promotion",2025-03-15,126563,2657,0.02099,0.024244285,-0.003254285
108,"Luxury Watch Promotion",2025-03-16,125954,2346,0.01863,0.023575714,-0.004945714
109,"Cloud Software Awareness",2025-01-01,125159,2595,0.02073,0.020730000,0.000000000
109,"Cloud Software Awareness",2025-01-02,116508,2248,0.01929,0.020010000,-0.000720000
109,"Cloud Software Awareness",2025-01-03,119985,3240,0.02700,0.022340000,0.004660000
109,"Cloud Software Awareness",2025-01-04,117957,2002,0.01697,0.020997500,-0.004027500
109,"Cloud Software Awareness",2025-01-05,119353,2872,0.02406,0.021610000,0.002450000
109,"Cloud Software Awareness",2025-01-06,117595,2592,0.02204,0.021681666,0.000358334
109,"Cloud Software Awareness",2025-01-07,119568,2546,0.02129,0.021625714,-0.000335714
109,"Cloud Software Awareness",2025-01-08,119763,2316,0.01934,0.021427142,-0.002087142
109,"Cloud Software Awareness",2025-01-09,114371,2747,0.02402,0.022102857,0.001917143
109,"Cloud Software Awareness",2025-01-10,126971,1841,0.01450,0.020317142,-0.005817142
109,"Cloud Software Awareness",2025-01-11,114341,3159,0.02763,0.021840000,0.005790000
109,"Cloud Software Awareness",2025-01-12,116704,3220,0.02759,0.022344285,0.005245715
109,"Cloud Software Awareness",2025-01-13,133096,2381,0.01789,0.021751428,-0.003861428
109,"Cloud Software Awareness",2025-01-14,112117,2738,0.02442,0.022198571,0.002221429
109,"Cloud Software Awareness",2025-01-15,115118,2094,0.01819,0.022034285,-0.003844285
109,"Cloud Software Awareness",2025-01-16,119724,2439,0.02037,0.021512857,-0.001142857
109,"Cloud Software Awareness",2025-01-17,126503,2998,0.02370,0.022827142,0.000872858
109,"Cloud Software Awareness",2025-01-18,120111,2291,0.01907,0.021604285,-0.002534285
